,run,time,section,samples,algorithm,n,K,C,ratio,degree,robust_iters,cs_bins,cs_iters,cs_ratio
82,0,148786354,transform,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
83,0,17771712136,query,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
84,0,125805982230,time_index,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
85,0,1149958944,current_hash,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
86,0,18698194,hasher,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
87,0,1961118382,init,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
88,1,18798922,updates,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
89,1,1207229784,detection,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
90,1,148089416,transform,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
91,1,17677851274,query,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
92,1,124984133446,time_index,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
93,1,1154658470,current_hash,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
94,1,18770318,hasher,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
95,1,1967866808,init,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
96,2,21325326,updates,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
97,2,1217280836,detection,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
98,2,147336048,transform,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
99,2,17774359520,query,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
100,2,125542376582,time_index,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
101,2,1161276690,current_hash,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
102,2,18721828,hasher,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
103,2,1969793250,init,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
104,3,20042520,updates,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
105,3,1200352562,detection,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
106,3,147522054,transform,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
107,3,17741132820,query,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
108,3,125375835804,time_index,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
109,3,1163732484,current_hash,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
110,3,18880814,hasher,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
111,3,1976977304,init,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
112,4,19050348,updates,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
113,4,1203829514,detection,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
114,4,147863334,transform,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
115,4,17738914674,query,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
116,4,125441315470,time_index,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
117,4,1149686804,current_hash,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
118,4,18569556,hasher,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
119,4,1962503222,init,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
120,5,19096376,updates,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
121,5,1205990624,detection,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
122,5,147976640,transform,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
123,5,17730818816,query,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
124,5,125445859248,time_index,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
125,5,1151887306,current_hash,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
126,5,18625798,hasher,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
127,5,1962507780,init,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
128,6,19205482,updates,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
129,6,1203104706,detection,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
130,6,148239740,transform,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
131,6,17801279192,query,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
132,6,125822688422,time_index,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
133,6,1149074714,current_hash,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
134,6,18522614,hasher,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
135,6,1965505392,init,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
136,7,19156810,updates,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
137,7,1223599010,detection,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
138,7,148010776,transform,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
139,7,17704254364,query,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
140,7,125246184342,time_index,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
141,7,1144518888,current_hash,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
