,run,time,error,algorithm,n,K,C,ratio,degree,robust_iters,cs_bins,cs_iters,cs_ratio
1133,3,36269581314,0,random binning,5005,300,1.3,1.4,2,3,4,1,2.0
1134,4,36670317256,0,random binning,5005,300,1.3,1.4,2,3,4,1,2.0
1135,5,36277343216,0,random binning,5005,300,1.3,1.4,2,3,4,1,2.0
1136,6,36562515038,0,random binning,5005,300,1.3,1.4,2,3,4,1,2.0
1137,7,36672467880,0,random binning,5005,300,1.3,1.4,2,3,4,1,2.0
1138,8,36360790006,0,random binning,5005,300,1.3,1.4,2,3,4,1,2.0
1139,9,36258103520,0,random binning,5005,300,1.3,1.4,2,3,4,1,2.0
1140,0,29296216496,0,random binning,10000,203,1.3,1.4,1,3,1,1,2.0
1141,1,29536067160,0,random binning,10000,203,1.3,1.4,1,3,1,1,2.0
1142,2,29275418120,0,random binning,10000,203,1.3,1.4,1,3,1,1,2.0
1143,3,29595920216,0,random binning,10000,203,1.3,1.4,1,3,1,1,2.0
1144,4,29267433956,0,random binning,10000,203,1.3,1.4,1,3,1,1,2.0
1145,5,29221464702,0,random binning,10000,203,1.3,1.4,1,3,1,1,2.0
1146,6,29423652272,0,random binning,10000,203,1.3,1.4,1,3,1,1,2.0
1147,7,29408177886,0,random binning,10000,203,1.3,1.4,1,3,1,1,2.0
1148,8,29280563120,0,random binning,10000,203,1.3,1.4,1,3,1,1,2.0
1149,9,29367194750,0,random binning,10000,203,1.3,1.4,1,3,1,1,2.0
1150,0,15779930182,0,reed-solomon,2508,300,1.3,1.4,2,3,4,1,2.0
1151,1,15690975238,0,reed-solomon,2508,300,1.3,1.4,2,3,4,1,2.0
1152,2,15875657062,0,reed-solomon,2508,300,1.3,1.4,2,3,4,1,2.0
1153,3,15762993400,0,reed-solomon,2508,300,1.3,1.4,2,3,4,1,2.0
1154,4,15835043394,0,reed-solomon,2508,300,1.3,1.4,2,3,4,1,2.0
1155,5,15859318052,0,reed-solomon,2508,300,1.3,1.4,2,3,4,1,2.0
1156,6,15739715166,0,reed-solomon,2508,300,1.3,1.4,2,3,4,1,2.0
1157,7,15788801814,0,reed-solomon,2508,300,1.3,1.4,2,3,4,1,2.0
1158,8,15830082358,0,reed-solomon,2508,300,1.3,1.4,2,3,4,1,2.0
1159,9,15708220890,0,reed-solomon,2508,300,1.3,1.4,2,3,4,1,2.0
1160,0,293543288620,0,naive,10000,10,1.3,1.4,5,3,25,1,2.0
1161,1,294084236442,0,naive,10000,10,1.3,1.4,5,3,25,1,2.0
1162,2,297105466114,0,naive,10000,10,1.3,1.4,5,3,25,1,2.0
1163,3,290130545022,0,naive,10000,10,1.3,1.4,5,3,25,1,2.0
1164,4,293631519870,0,naive,10000,10,1.3,1.4,5,3,25,1,2.0
1165,5,296138076480,0,naive,10000,10,1.3,1.4,5,3,25,1,2.0
1166,6,291506939188,0,naive,10000,10,1.3,1.4,5,3,25,1,2.0
1167,7,294936816424,0,naive,10000,10,1.3,1.4,5,3,25,1,2.0
1168,8,293064970908,0,naive,10000,10,1.3,1.4,5,3,25,1,2.0
1169,9,294176818086,0,naive,10000,10,1.3,1.4,5,3,25,1,2.0
1170,0,3621549884,0,random binning,5005,10,1.3,1.4,5,3,25,1,2.0
1171,1,3625574228,0,random binning,5005,10,1.3,1.4,5,3,25,1,2.0
1172,2,3629191426,0,random binning,5005,10,1.3,1.4,5,3,25,1,2.0
1173,3,3644739318,0,random binning,5005,10,1.3,1.4,5,3,25,1,2.0
1174,4,3626930316,0,random binning,5005,10,1.3,1.4,5,3,25,1,2.0
1175,5,3618631666,0,random binning,5005,10,1.3,1.4,5,3,25,1,2.0
1176,6,3573049294,0,random binning,5005,10,1.3,1.4,5,3,25,1,2.0
1177,7,3607400426,0,random binning,5005,10,1.3,1.4,5,3,25,1,2.0
1178,8,3624789926,0,random binning,5005,10,1.3,1.4,5,3,25,1,2.0
1179,9,3620613876,0,random binning,5005,10,1.3,1.4,5,3,25,1,2.0
1180,0,103309929628,0,random binning,5005,203,1.3,1.4,5,3,25,1,2.0
1181,1,103562571554,0,random binning,5005,203,1.3,1.4,5,3,25,1,2.0
1182,2,104095259628,0,random binning,5005,203,1.3,1.4,5,3,25,1,2.0
1183,3,103714145558,0,random binning,5005,203,1.3,1.4,5,3,25,1,2.0
1184,4,103682724004,0,random binning,5005,203,1.3,1.4,5,3,25,1,2.0
1185,5,104234081220,0,random binning,5005,203,1.3,1.4,5,3,25,1,2.0
1186,6,102988589548,0,random binning,5005,203,1.3,1.4,5,3,25,1,2.0
1187,7,102910491768,0,random binning,5005,203,1.3,1.4,5,3,25,1,2.0
1188,8,103211400560,0,random binning,5005,203,1.3,1.4,5,3,25,1,2.0
1189,9,103366052802,0,random binning,5005,203,1.3,1.4,5,3,25,1,2.0
1190,0,1251326785714,0,naive,2508,300,1.3,1.4,2508,3,6290064,1,2.0
1191,1,1264934237738,0,naive,2508,300,1.3,1.4,2508,3,6290064,1,2.0
1192,2,1232317024268,0,naive,2508,300,1.3,1.4,2508,3,6290064,1,2.0
1193,3,1230626505402,0,naive,2508,300,1.3,1.4,2508,3,6290064,1,2.0
1194,4,1280487085708,0,naive,2508,300,1.3,1.4,2508,3,6290064,1,2.0
1195,5,1260178522070,0,naive,2508,300,1.3,1.4,2508,3,6290064,1,2.0
1196,6,1193009514906,0,naive,2508,300,1.3,1.4,2508,3,6290064,1,2.0
1197,7,1266523039082,0,naive,2508,300,1.3,1.4,2508,3,6290064,1,2.0
1198,8,1236659828802,0,naive,2508,300,1.3,1.4,2508,3,6290064,1,2.0
1199,9,1264928354644,0,naive,2508,300,1.3,1.4,2508,3,6290064,1,2.0
1200,0,5833204204,0,random binning,7502,10,1.3,1.4,5,3,25,1,2.0
1201,1,5836579262,0,random binning,7502,10,1.3,1.4,5,3,25,1,2.0
