,run,time,section,samples,algorithm,n,K,C,ratio,degree,robust_iters,cs_bins,cs_iters,cs_ratio
143,7,1921016092,init,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
144,8,21553986,updates,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
145,8,878831320,detection,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
146,8,160338810,transform,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
147,8,17702686846,query,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
148,8,1096501014,time_index,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
149,8,1171268526,current_hash,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
150,8,988955674,hasher,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
151,8,1988142224,init,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
152,9,19574406,updates,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
153,9,883817672,detection,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
154,9,159476336,transform,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
155,9,17696574468,query,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
156,9,1084554012,time_index,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
157,9,1208610898,current_hash,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
158,9,952305950,hasher,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
159,9,1894632246,init,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
160,0,10549270,updates,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
161,0,232842519998,detection,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
162,0,3654128302,transform,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
163,0,185645317324,query,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
164,0,16435078852,time_index,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
165,0,677330314,current_hash,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
166,0,784960872,hasher,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
167,0,6114,init,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
168,1,9117356,updates,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
169,1,231957304334,detection,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
170,1,3493254354,transform,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
171,1,184626535554,query,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
172,1,15202136780,time_index,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
173,1,675421622,current_hash,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
174,1,783399042,hasher,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
175,1,7542,init,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
176,2,9857978,updates,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
177,2,233820495060,detection,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
178,2,3645761182,transform,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
179,2,185888670400,query,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
180,2,16650511954,time_index,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
181,2,680186742,current_hash,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
182,2,792474214,hasher,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
183,2,8210,init,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
184,3,10147140,updates,5128396,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
