,run,time,error,algorithm,n,K,C,ratio,degree,robust_iters,cs_bins,cs_iters,cs_ratio
1617,7,25375647068,0,reed-solomon,2508,107,1.3,1.4,2,3,4,1,2.0
1618,8,25394756004,0,reed-solomon,2508,107,1.3,1.4,2,3,4,1,2.0
1619,9,25378224592,0,reed-solomon,2508,107,1.3,1.4,2,3,4,1,2.0
1620,0,1423594982224,0,naive,2508,107,1.3,1.4,2508,3,6290064,1,2.0
1621,1,1413004444604,0,naive,2508,107,1.3,1.4,2508,3,6290064,1,2.0
1622,2,1424309028636,0,naive,2508,107,1.3,1.4,2508,3,6290064,1,2.0
1623,3,1405000078244,0,naive,2508,107,1.3,1.4,2508,3,6290064,1,2.0
1624,4,1406600819946,0,naive,2508,107,1.3,1.4,2508,3,6290064,1,2.0
1625,5,1405645627038,0,naive,2508,107,1.3,1.4,2508,3,6290064,1,2.0
1626,6,1415764569426,0,naive,2508,107,1.3,1.4,2508,3,6290064,1,2.0
1627,7,1414954217416,0,naive,2508,107,1.3,1.4,2508,3,6290064,1,2.0
1628,8,1415899402690,0,naive,2508,107,1.3,1.4,2508,3,6290064,1,2.0
1629,9,1419932662020,0,naive,2508,107,1.3,1.4,2508,3,6290064,1,2.0
1630,0,345588334532,0,random binning,2508,300,1.3,1.4,5,3,25,1,2.0
1631,1,345371197670,0,random binning,2508,300,1.3,1.4,5,3,25,1,2.0
1632,2,345269159624,0,random binning,2508,300,1.3,1.4,5,3,25,1,2.0
1633,3,345932777696,0,random binning,2508,300,1.3,1.4,5,3,25,1,2.0
1634,4,345945698054,0,random binning,2508,300,1.3,1.4,5,3,25,1,2.0
1635,5,345785350968,0,random binning,2508,300,1.3,1.4,5,3,25,1,2.0
1636,6,345610399914,0,random binning,2508,300,1.3,1.4,5,3,25,1,2.0
1637,7,346015425138,0,random binning,2508,300,1.3,1.4,5,3,25,1,2.0
1638,8,345786337098,0,random binning,2508,300,1.3,1.4,5,3,25,1,2.0
1639,9,344247387344,0,random binning,2508,300,1.3,1.4,5,3,25,1,2.0
1640,0,4607163700944,0,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
1641,1,4632004117704,0,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
1642,2,4582170891228,0,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
1643,3,4613985582698,0,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
1644,4,4600432476698,0,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
1645,5,4591937038026,0,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
1646,6,4621823991566,0,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
1647,7,4622130368468,0,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
1648,8,4630806843732,0,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
1649,9,4602351666662,0,random binning,2508,300,1.3,1.4,2508,3,6290064,1,2.0
1650,0,27505054570,0,random binning,2508,107,1.3,1.4,2,3,4,1,2.0
1651,1,27241634226,0,random binning,2508,107,1.3,1.4,2,3,4,1,2.0
1652,2,28068576556,0,random binning,2508,107,1.3,1.4,2,3,4,1,2.0
1653,3,27490941890,0,random binning,2508,107,1.3,1.4,2,3,4,1,2.0
1654,4,27126147424,0,random binning,2508,107,1.3,1.4,2,3,4,1,2.0
1655,5,27299945688,0,random binning,2508,107,1.3,1.4,2,3,4,1,2.0
1656,6,27477609000,0,random binning,2508,107,1.3,1.4,2,3,4,1,2.0
1657,7,27574314840,0,random binning,2508,107,1.3,1.4,2,3,4,1,2.0
1658,8,27360754410,0,random binning,2508,107,1.3,1.4,2,3,4,1,2.0
1659,9,27112290116,0,random binning,2508,107,1.3,1.4,2,3,4,1,2.0
1660,0,243353197974,0,naive,5005,10,1.3,1.4,1,3,1,1,2.0
1661,1,244486204564,0,naive,5005,10,1.3,1.4,1,3,1,1,2.0
1662,2,243955872264,0,naive,5005,10,1.3,1.4,1,3,1,1,2.0
1663,3,243718606438,0,naive,5005,10,1.3,1.4,1,3,1,1,2.0
1664,4,243067342904,0,naive,5005,10,1.3,1.4,1,3,1,1,2.0
1665,5,244018990428,0,naive,5005,10,1.3,1.4,1,3,1,1,2.0
1666,6,244002722522,0,naive,5005,10,1.3,1.4,1,3,1,1,2.0
1667,7,243090979750,0,naive,5005,10,1.3,1.4,1,3,1,1,2.0
1668,8,245162346624,0,naive,5005,10,1.3,1.4,1,3,1,1,2.0
1669,9,244877723778,0,naive,5005,10,1.3,1.4,1,3,1,1,2.0
1670,0,561536580,0,reed-solomon,10,300,1.3,1.4,5,3,25,1,2.0
1671,1,549677490,0,reed-solomon,10,300,1.3,1.4,5,3,25,1,2.0
1672,2,569344496,0,reed-solomon,10,300,1.3,1.4,5,3,25,1,2.0
1673,3,559463478,0,reed-solomon,10,300,1.3,1.4,5,3,25,1,2.0
1674,4,572812198,0,reed-solomon,10,300,1.3,1.4,5,3,25,1,2.0
1675,5,563920290,0,reed-solomon,10,300,1.3,1.4,5,3,25,1,2.0
1676,6,565988354,0,reed-solomon,10,300,1.3,1.4,5,3,25,1,2.0
1677,7,568520656,0,reed-solomon,10,300,1.3,1.4,5,3,25,1,2.0
1678,8,541496398,0,reed-solomon,10,300,1.3,1.4,5,3,25,1,2.0
1679,9,553532454,0,reed-solomon,10,300,1.3,1.4,5,3,25,1,2.0
1680,0,4146285377602,0,naive,2508,300,1.3,1.4,2,3,4,1,2.0
1681,1,4146297819302,0,naive,2508,300,1.3,1.4,2,3,4,1,2.0
1682,2,4141368778554,0,naive,2508,300,1.3,1.4,2,3,4,1,2.0
1683,3,4144551332774,0,naive,2508,300,1.3,1.4,2,3,4,1,2.0
1684,4,4145570020976,0,naive,2508,300,1.3,1.4,2,3,4,1,2.0
1685,5,4145285168408,0,naive,2508,300,1.3,1.4,2,3,4,1,2.0
1686,6,4146568894380,0,naive,2508,300,1.3,1.4,2,3,4,1,2.0
1687,7,4141574700874,0,naive,2508,300,1.3,1.4,2,3,4,1,2.0
1688,8,4132238778584,0,naive,2508,300,1.3,1.4,2,3,4,1,2.0
1689,9,4139020458486,0,naive,2508,300,1.3,1.4,2,3,4,1,2.0
1690,0,1288337586486,0,naive,2508,107,1.3,1.4,1,3,1,1,2.0
1691,1,1287649684496,0,naive,2508,107,1.3,1.4,1,3,1,1,2.0
1692,2,1296414962432,0,naive,2508,107,1.3,1.4,1,3,1,1,2.0
1693,3,1301820240098,0,naive,2508,107,1.3,1.4,1,3,1,1,2.0
1694,4,1300235676358,0,naive,2508,107,1.3,1.4,1,3,1,1,2.0
1695,5,1299695947046,0,naive,2508,107,1.3,1.4,1,3,1,1,2.0
1696,6,1287788317820,0,naive,2508,107,1.3,1.4,1,3,1,1,2.0
1697,7,1289550626940,0,naive,2508,107,1.3,1.4,1,3,1,1,2.0
1698,8,1288384060054,0,naive,2508,107,1.3,1.4,1,3,1,1,2.0
1699,9,1289162453508,0,naive,2508,107,1.3,1.4,1,3,1,1,2.0
1700,0,5228715846936,0,naive,5005,107,1.3,1.4,10,3,100,1,2.0
1701,1,5235784543282,0,naive,5005,107,1.3,1.4,10,3,100,1,2.0
1702,2,5235290302746,0,naive,5005,107,1.3,1.4,10,3,100,1,2.0
1703,3,5226547123970,0,naive,5005,107,1.3,1.4,10,3,100,1,2.0
1704,4,5229337203828,0,naive,5005,107,1.3,1.4,10,3,100,1,2.0
1705,5,5226288725152,0,naive,5005,107,1.3,1.4,10,3,100,1,2.0
1706,6,5226912666262,0,naive,5005,107,1.3,1.4,10,3,100,1,2.0
1707,7,5236282564414,0,naive,5005,107,1.3,1.4,10,3,100,1,2.0
1708,8,5234871445652,0,naive,5005,107,1.3,1.4,10,3,100,1,2.0
1709,9,5229282802630,0,naive,5005,107,1.3,1.4,10,3,100,1,2.0
1710,0,801111509830,0,random binning,5005,300,1.3,1.4,5,3,25,1,2.0
1711,1,799678035856,0,random binning,5005,300,1.3,1.4,5,3,25,1,2.0
1712,2,802111659616,0,random binning,5005,300,1.3,1.4,5,3,25,1,2.0
1713,3,801795098244,0,random binning,5005,300,1.3,1.4,5,3,25,1,2.0
1714,4,799375851996,0,random binning,5005,300,1.3,1.4,5,3,25,1,2.0
1715,5,800027333578,0,random binning,5005,300,1.3,1.4,5,3,25,1,2.0
1716,6,800877572336,0,random binning,5005,300,1.3,1.4,5,3,25,1,2.0
1717,7,800251275976,0,random binning,5005,300,1.3,1.4,5,3,25,1,2.0
1718,8,803116758932,0,random binning,5005,300,1.3,1.4,5,3,25,1,2.0
1719,9,800906044786,0,random binning,5005,300,1.3,1.4,5,3,25,1,2.0
1720,0,246635408362,0,random binning,5005,107,1.3,1.4,5,3,25,1,2.0
1721,1,246840415856,0,random binning,5005,107,1.3,1.4,5,3,25,1,2.0
1722,2,246520328572,0,random binning,5005,107,1.3,1.4,5,3,25,1,2.0
1723,3,246630582568,0,random binning,5005,107,1.3,1.4,5,3,25,1,2.0
1724,4,247710647184,0,random binning,5005,107,1.3,1.4,5,3,25,1,2.0
1725,5,246530487320,0,random binning,5005,107,1.3,1.4,5,3,25,1,2.0
1726,6,247198833822,0,random binning,5005,107,1.3,1.4,5,3,25,1,2.0
1727,7,246853189638,0,random binning,5005,107,1.3,1.4,5,3,25,1,2.0
1728,8,246692845948,0,random binning,5005,107,1.3,1.4,5,3,25,1,2.0
1729,9,246413331132,0,random binning,5005,107,1.3,1.4,5,3,25,1,2.0
1730,0,305473704302,0,reed-solomon,10000,107,1.3,1.4,5,3,25,1,2.0
1731,1,305176242284,0,reed-solomon,10000,107,1.3,1.4,5,3,25,1,2.0
1732,2,305574770702,0,reed-solomon,10000,107,1.3,1.4,5,3,25,1,2.0
1733,3,305762714244,0,reed-solomon,10000,107,1.3,1.4,5,3,25,1,2.0
1734,4,305685109150,0,reed-solomon,10000,107,1.3,1.4,5,3,25,1,2.0
1735,5,305548914972,0,reed-solomon,10000,107,1.3,1.4,5,3,25,1,2.0
1736,6,306467581360,0,reed-solomon,10000,107,1.3,1.4,5,3,25,1,2.0
1737,7,305519925510,0,reed-solomon,10000,107,1.3,1.4,5,3,25,1,2.0
1738,8,306104163534,0,reed-solomon,10000,107,1.3,1.4,5,3,25,1,2.0
1739,9,304703504466,0,reed-solomon,10000,107,1.3,1.4,5,3,25,1,2.0
1740,0,245292282450,0,naive,5005,10,1.3,1.4,10,3,100,1,2.0
1741,1,245294086160,0,naive,5005,10,1.3,1.4,10,3,100,1,2.0
1742,2,245636100668,0,naive,5005,10,1.3,1.4,10,3,100,1,2.0
1743,3,245091834560,0,naive,5005,10,1.3,1.4,10,3,100,1,2.0
1744,4,245251151236,0,naive,5005,10,1.3,1.4,10,3,100,1,2.0
1745,5,244993410368,0,naive,5005,10,1.3,1.4,10,3,100,1,2.0
1746,6,246390287924,0,naive,5005,10,1.3,1.4,10,3,100,1,2.0
1747,7,244627203282,0,naive,5005,10,1.3,1.4,10,3,100,1,2.0
1748,8,246559822652,0,naive,5005,10,1.3,1.4,10,3,100,1,2.0
1749,9,246321989454,0,naive,5005,10,1.3,1.4,10,3,100,1,2.0
1750,0,604250154980,0,reed-solomon,10000,107,1.3,1.4,10,3,100,1,2.0
1751,1,605491010192,0,reed-solomon,10000,107,1.3,1.4,10,3,100,1,2.0
1752,2,603841153706,0,reed-solomon,10000,107,1.3,1.4,10,3,100,1,2.0
1753,3,606067263660,0,reed-solomon,10000,107,1.3,1.4,10,3,100,1,2.0
1754,4,604758204036,0,reed-solomon,10000,107,1.3,1.4,10,3,100,1,2.0
1755,5,603765252996,0,reed-solomon,10000,107,1.3,1.4,10,3,100,1,2.0
1756,6,604329208130,0,reed-solomon,10000,107,1.3,1.4,10,3,100,1,2.0
1757,7,604423043148,0,reed-solomon,10000,107,1.3,1.4,10,3,100,1,2.0
1758,8,604283364574,0,reed-solomon,10000,107,1.3,1.4,10,3,100,1,2.0
1759,9,605017243358,0,reed-solomon,10000,107,1.3,1.4,10,3,100,1,2.0
1760,0,395184739588,0,reed-solomon,2508,300,1.3,1.4,10,3,100,1,2.0
1761,1,398457226176,0,reed-solomon,2508,300,1.3,1.4,10,3,100,1,2.0
1762,2,398853497684,0,reed-solomon,2508,300,1.3,1.4,10,3,100,1,2.0
1763,3,398808194654,0,reed-solomon,2508,300,1.3,1.4,10,3,100,1,2.0
1764,4,398389364790,0,reed-solomon,2508,300,1.3,1.4,10,3,100,1,2.0
1765,5,398787162808,0,reed-solomon,2508,300,1.3,1.4,10,3,100,1,2.0
1766,6,399099740522,0,reed-solomon,2508,300,1.3,1.4,10,3,100,1,2.0
1767,7,399038339642,0,reed-solomon,2508,300,1.3,1.4,10,3,100,1,2.0
1768,8,396951121828,0,reed-solomon,2508,300,1.3,1.4,10,3,100,1,2.0
1769,9,398660715784,0,reed-solomon,2508,300,1.3,1.4,10,3,100,1,2.0
1770,0,991357794584,0,naive,10000,10,1.3,1.4,10,3,100,1,2.0
1771,1,992811550172,0,naive,10000,10,1.3,1.4,10,3,100,1,2.0
1772,2,994212879530,0,naive,10000,10,1.3,1.4,10,3,100,1,2.0
1773,3,987423000450,0,naive,10000,10,1.3,1.4,10,3,100,1,2.0
1774,4,988626497534,0,naive,10000,10,1.3,1.4,10,3,100,1,2.0
1775,5,988365206458,0,naive,10000,10,1.3,1.4,10,3,100,1,2.0
1776,6,988898222754,0,naive,10000,10,1.3,1.4,10,3,100,1,2.0
1777,7,988757510314,0,naive,10000,10,1.3,1.4,10,3,100,1,2.0
1778,8,985897405126,0,naive,10000,10,1.3,1.4,10,3,100,1,2.0
1779,9,991032549658,0,naive,10000,10,1.3,1.4,10,3,100,1,2.0
1780,0,3279328528,0,reed-solomon,5005,10,1.3,1.4,2,3,4,1,2.0
1781,1,3301933204,0,reed-solomon,5005,10,1.3,1.4,2,3,4,1,2.0
1782,2,3337260274,0,reed-solomon,5005,10,1.3,1.4,2,3,4,1,2.0
1783,3,3290722084,0,reed-solomon,5005,10,1.3,1.4,2,3,4,1,2.0
1784,4,3298789622,0,reed-solomon,5005,10,1.3,1.4,2,3,4,1,2.0
1785,5,3295628404,0,reed-solomon,5005,10,1.3,1.4,2,3,4,1,2.0
1786,6,3292460134,0,reed-solomon,5005,10,1.3,1.4,2,3,4,1,2.0
1787,7,3297076758,0,reed-solomon,5005,10,1.3,1.4,2,3,4,1,2.0
1788,8,3286383962,0,reed-solomon,5005,10,1.3,1.4,2,3,4,1,2.0
1789,9,3289269712,0,reed-solomon,5005,10,1.3,1.4,2,3,4,1,2.0
1790,0,4110546727532,0,naive,2508,300,1.3,1.4,10,3,100,1,2.0
1791,1,4109671580212,0,naive,2508,300,1.3,1.4,10,3,100,1,2.0
1792,2,4119994810204,0,naive,2508,300,1.3,1.4,10,3,100,1,2.0
1793,3,4117442760744,0,naive,2508,300,1.3,1.4,10,3,100,1,2.0
1794,4,4111451153410,0,naive,2508,300,1.3,1.4,10,3,100,1,2.0
1795,5,4112587578410,0,naive,2508,300,1.3,1.4,10,3,100,1,2.0
1796,6,4114442041416,0,naive,2508,300,1.3,1.4,10,3,100,1,2.0
1797,7,4115235051490,0,naive,2508,300,1.3,1.4,10,3,100,1,2.0
1798,8,4111726519064,0,naive,2508,300,1.3,1.4,10,3,100,1,2.0
1799,9,4113603692138,0,naive,2508,300,1.3,1.4,10,3,100,1,2.0
1800,0,1420944320030,0,random binning,2508,107,1.3,1.4,2508,3,6290064,1,2.0
1801,1,1426718706580,0,random binning,2508,107,1.3,1.4,2508,3,6290064,1,2.0
1802,2,1417330285596,0,random binning,2508,107,1.3,1.4,2508,3,6290064,1,2.0
1803,3,1411605335132,0,random binning,2508,107,1.3,1.4,2508,3,6290064,1,2.0
1804,4,1411541747168,0,random binning,2508,107,1.3,1.4,2508,3,6290064,1,2.0
1805,5,1414914840342,0,random binning,2508,107,1.3,1.4,2508,3,6290064,1,2.0
1806,6,1410183097850,0,random binning,2508,107,1.3,1.4,2508,3,6290064,1,2.0
1807,7,1413206550746,0,random binning,2508,107,1.3,1.4,2508,3,6290064,1,2.0
