,run,time,error,algorithm,n,K,C,ratio,degree,robust_iters,cs_bins,cs_iters,cs_ratio
1401,1,13417824,0,reed-solomon,10,10,1.3,1.4,10,3,100,1,2.0
1402,2,13129496,0,reed-solomon,10,10,1.3,1.4,10,3,100,1,2.0
1403,3,13180080,0,reed-solomon,10,10,1.3,1.4,10,3,100,1,2.0
1404,4,13425458,0,reed-solomon,10,10,1.3,1.4,10,3,100,1,2.0
1405,5,13289454,0,reed-solomon,10,10,1.3,1.4,10,3,100,1,2.0
1406,6,14066934,0,reed-solomon,10,10,1.3,1.4,10,3,100,1,2.0
1407,7,13208990,0,reed-solomon,10,10,1.3,1.4,10,3,100,1,2.0
1408,8,13309540,0,reed-solomon,10,10,1.3,1.4,10,3,100,1,2.0
1409,9,13146062,0,reed-solomon,10,10,1.3,1.4,10,3,100,1,2.0
1410,0,10927884888,0,reed-solomon,5005,300,1.3,1.4,1,3,1,1,2.0
1411,1,10647982712,0,reed-solomon,5005,300,1.3,1.4,1,3,1,1,2.0
1412,2,10896571972,0,reed-solomon,5005,300,1.3,1.4,1,3,1,1,2.0
1413,3,10813160940,0,reed-solomon,5005,300,1.3,1.4,1,3,1,1,2.0
1414,4,10825323008,0,reed-solomon,5005,300,1.3,1.4,1,3,1,1,2.0
1415,5,10508634906,0,reed-solomon,5005,300,1.3,1.4,1,3,1,1,2.0
1416,6,10721624422,0,reed-solomon,5005,300,1.3,1.4,1,3,1,1,2.0
1417,7,10833914384,0,reed-solomon,5005,300,1.3,1.4,1,3,1,1,2.0
1418,8,10632120564,0,reed-solomon,5005,300,1.3,1.4,1,3,1,1,2.0
1419,9,10784916838,0,reed-solomon,5005,300,1.3,1.4,1,3,1,1,2.0
1420,0,72958526956,0,naive,7502,10,1.3,1.4,5,3,25,1,2.0
1421,1,73352849906,0,naive,7502,10,1.3,1.4,5,3,25,1,2.0
1422,2,75766044888,0,naive,7502,10,1.3,1.4,5,3,25,1,2.0
1423,3,69991402788,0,naive,7502,10,1.3,1.4,5,3,25,1,2.0
1424,4,72192746746,0,naive,7502,10,1.3,1.4,5,3,25,1,2.0
1425,5,70692265716,0,naive,7502,10,1.3,1.4,5,3,25,1,2.0
1426,6,74186949086,0,naive,7502,10,1.3,1.4,5,3,25,1,2.0
1427,7,69831488326,0,naive,7502,10,1.3,1.4,5,3,25,1,2.0
1428,8,76367222698,0,naive,7502,10,1.3,1.4,5,3,25,1,2.0
1429,9,73674143842,0,naive,7502,10,1.3,1.4,5,3,25,1,2.0
1430,0,8367789158,0,naive,2508,10,1.3,1.4,1,3,1,1,2.0
1431,1,8413343734,0,naive,2508,10,1.3,1.4,1,3,1,1,2.0
1432,2,8513183406,0,naive,2508,10,1.3,1.4,1,3,1,1,2.0
1433,3,8632950322,0,naive,2508,10,1.3,1.4,1,3,1,1,2.0
1434,4,8381772528,0,naive,2508,10,1.3,1.4,1,3,1,1,2.0
1435,5,8412116470,0,naive,2508,10,1.3,1.4,1,3,1,1,2.0
1436,6,8519007574,0,naive,2508,10,1.3,1.4,1,3,1,1,2.0
1437,7,8191879204,0,naive,2508,10,1.3,1.4,1,3,1,1,2.0
1438,8,8355997878,0,naive,2508,10,1.3,1.4,1,3,1,1,2.0
1439,9,8361355472,0,naive,2508,10,1.3,1.4,1,3,1,1,2.0
1440,0,130127296684,0,reed-solomon,7502,300,1.3,1.4,10,3,100,1,2.0
1441,1,130655162456,0,reed-solomon,7502,300,1.3,1.4,10,3,100,1,2.0
1442,2,128033450994,0,reed-solomon,7502,300,1.3,1.4,10,3,100,1,2.0
1443,3,128975234282,0,reed-solomon,7502,300,1.3,1.4,10,3,100,1,2.0
1444,4,129866671454,0,reed-solomon,7502,300,1.3,1.4,10,3,100,1,2.0
1445,5,131425782534,0,reed-solomon,7502,300,1.3,1.4,10,3,100,1,2.0
1446,6,128869939740,0,reed-solomon,7502,300,1.3,1.4,10,3,100,1,2.0
1447,7,128013569560,0,reed-solomon,7502,300,1.3,1.4,10,3,100,1,2.0
1448,8,130394713498,0,reed-solomon,7502,300,1.3,1.4,10,3,100,1,2.0
1449,9,129343584714,0,reed-solomon,7502,300,1.3,1.4,10,3,100,1,2.0
1450,0,9318657510,0,reed-solomon,10000,107,1.3,1.4,1,3,1,1,2.0
1451,1,9269584852,0,reed-solomon,10000,107,1.3,1.4,1,3,1,1,2.0
1452,2,8861738970,0,reed-solomon,10000,107,1.3,1.4,1,3,1,1,2.0
1453,3,8836757494,0,reed-solomon,10000,107,1.3,1.4,1,3,1,1,2.0
1454,4,8803826238,0,reed-solomon,10000,107,1.3,1.4,1,3,1,1,2.0
1455,5,8964913830,0,reed-solomon,10000,107,1.3,1.4,1,3,1,1,2.0
1456,6,8999546156,0,reed-solomon,10000,107,1.3,1.4,1,3,1,1,2.0
1457,7,8885239760,0,reed-solomon,10000,107,1.3,1.4,1,3,1,1,2.0
1458,8,8896518670,0,reed-solomon,10000,107,1.3,1.4,1,3,1,1,2.0
1459,9,9031601794,0,reed-solomon,10000,107,1.3,1.4,1,3,1,1,2.0
1460,0,2223978,0,random binning,10,10,1.3,1.4,10,3,100,1,2.0
1461,1,2151520,0,random binning,10,10,1.3,1.4,10,3,100,1,2.0
1462,2,2303190,0,random binning,10,10,1.3,1.4,10,3,100,1,2.0
1463,3,2129234,0,random binning,10,10,1.3,1.4,10,3,100,1,2.0
1464,4,2278124,0,random binning,10,10,1.3,1.4,10,3,100,1,2.0
1465,5,2837680,0,random binning,10,10,1.3,1.4,10,3,100,1,2.0
