,run,time,section,samples,algorithm,n,K,C,ratio,degree,robust_iters,cs_bins,cs_iters,cs_ratio
80,0,17937906,updates,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
81,0,978988592,detection,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
82,0,154783042,transform,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
83,0,121088158,query,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
84,0,8025886784,time_index,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
85,0,1134847864,current_hash,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
86,0,951524340,hasher,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
87,0,1870828148,init,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
88,1,17615610,updates,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
89,1,977102398,detection,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
90,1,153870218,transform,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
91,1,116415318,query,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
92,1,8026216344,time_index,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
93,1,1133887182,current_hash,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
94,1,947341592,hasher,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
95,1,1872427306,init,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
96,2,17723142,updates,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
97,2,969512458,detection,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
98,2,154701038,transform,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
99,2,114955856,query,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
100,2,8010851422,time_index,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
101,2,1135046422,current_hash,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
102,2,947094942,hasher,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
103,2,1881561610,init,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
104,3,17718916,updates,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
105,3,979432056,detection,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
106,3,154458548,transform,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
107,3,117681862,query,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
108,3,8041664058,time_index,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
109,3,1135656548,current_hash,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
110,3,949059792,hasher,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
111,3,1872034782,init,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
112,4,17497812,updates,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
113,4,977713684,detection,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
114,4,154745514,transform,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
115,4,115876830,query,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
116,4,8029712536,time_index,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
117,4,1134512302,current_hash,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
118,4,948526994,hasher,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
119,4,1874246618,init,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
120,5,17676076,updates,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
121,5,976691792,detection,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
122,5,154339828,transform,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
123,5,115567206,query,267764,reed-solomon,5005,300,1.3,1.4,5,3,25,1,2.0
