,run,time,error,algorithm,n,K,C,ratio,degree,robust_iters,cs_bins,cs_iters,cs_ratio
1321,1,26044088128,0,reed-solomon,5005,107,1.3,1.4,10,3,100,1,2.0
1322,2,26463506488,0,reed-solomon,5005,107,1.3,1.4,10,3,100,1,2.0
1323,3,26265377554,0,reed-solomon,5005,107,1.3,1.4,10,3,100,1,2.0
1324,4,26357999480,0,reed-solomon,5005,107,1.3,1.4,10,3,100,1,2.0
1325,5,26100966758,0,reed-solomon,5005,107,1.3,1.4,10,3,100,1,2.0
1326,6,26462804490,0,reed-solomon,5005,107,1.3,1.4,10,3,100,1,2.0
1327,7,26224574826,0,reed-solomon,5005,107,1.3,1.4,10,3,100,1,2.0
1328,8,26803944690,0,reed-solomon,5005,107,1.3,1.4,10,3,100,1,2.0
1329,9,26312969582,0,reed-solomon,5005,107,1.3,1.4,10,3,100,1,2.0
1330,0,2630730,0,reed-solomon,10,10,1.3,1.4,10,3,100,1,2.0
1331,1,2757092,0,reed-solomon,10,10,1.3,1.4,10,3,100,1,2.0
1332,2,2765430,0,reed-solomon,10,10,1.3,1.4,10,3,100,1,2.0
1333,3,2662926,0,reed-solomon,10,10,1.3,1.4,10,3,100,1,2.0
1334,4,2644206,0,reed-solomon,10,10,1.3,1.4,10,3,100,1,2.0
1335,5,2857962,0,reed-solomon,10,10,1.3,1.4,10,3,100,1,2.0
1336,6,2694520,0,reed-solomon,10,10,1.3,1.4,10,3,100,1,2.0
1337,7,2687558,0,reed-solomon,10,10,1.3,1.4,10,3,100,1,2.0
1338,8,2619610,0,reed-solomon,10,10,1.3,1.4,10,3,100,1,2.0
1339,9,2674488,0,reed-solomon,10,10,1.3,1.4,10,3,100,1,2.0
1340,0,6729532832,0,reed-solomon,5005,300,1.3,1.4,1,3,1,1,2.0
1341,1,6781294852,0,reed-solomon,5005,300,1.3,1.4,1,3,1,1,2.0
1342,2,6801994252,0,reed-solomon,5005,300,1.3,1.4,1,3,1,1,2.0
1343,3,6792494930,0,reed-solomon,5005,300,1.3,1.4,1,3,1,1,2.0
1344,4,6712630426,0,reed-solomon,5005,300,1.3,1.4,1,3,1,1,2.0
1345,5,6838427276,0,reed-solomon,5005,300,1.3,1.4,1,3,1,1,2.0
1346,6,6820880582,0,reed-solomon,5005,300,1.3,1.4,1,3,1,1,2.0
1347,7,6698816688,0,reed-solomon,5005,300,1.3,1.4,1,3,1,1,2.0
1348,8,6763168950,0,reed-solomon,5005,300,1.3,1.4,1,3,1,1,2.0
1349,9,6762451934,0,reed-solomon,5005,300,1.3,1.4,1,3,1,1,2.0
1350,0,64468288014,0,naive,7502,10,1.3,1.4,5,3,25,1,2.0
1351,1,65391252652,0,naive,7502,10,1.3,1.4,5,3,25,1,2.0
1352,2,66335964278,0,naive,7502,10,1.3,1.4,5,3,25,1,2.0
1353,3,64511439378,0,naive,7502,10,1.3,1.4,5,3,25,1,2.0
1354,4,64276282132,0,naive,7502,10,1.3,1.4,5,3,25,1,2.0
1355,5,65903377456,0,naive,7502,10,1.3,1.4,5,3,25,1,2.0
1356,6,63954301110,0,naive,7502,10,1.3,1.4,5,3,25,1,2.0
1357,7,63283775694,0,naive,7502,10,1.3,1.4,5,3,25,1,2.0
1358,8,64601777688,0,naive,7502,10,1.3,1.4,5,3,25,1,2.0
1359,9,64895572842,0,naive,7502,10,1.3,1.4,5,3,25,1,2.0
1360,0,7258116918,0,naive,2508,10,1.3,1.4,1,3,1,1,2.0
1361,1,7052646314,0,naive,2508,10,1.3,1.4,1,3,1,1,2.0
1362,2,7102732130,0,naive,2508,10,1.3,1.4,1,3,1,1,2.0
1363,3,7066782558,0,naive,2508,10,1.3,1.4,1,3,1,1,2.0
1364,4,7208110880,0,naive,2508,10,1.3,1.4,1,3,1,1,2.0
1365,5,7062429946,0,naive,2508,10,1.3,1.4,1,3,1,1,2.0
1366,6,7109210022,0,naive,2508,10,1.3,1.4,1,3,1,1,2.0
1367,7,7024465114,0,naive,2508,10,1.3,1.4,1,3,1,1,2.0
1368,8,7058571364,0,naive,2508,10,1.3,1.4,1,3,1,1,2.0
1369,9,7140416538,0,naive,2508,10,1.3,1.4,1,3,1,1,2.0
1370,0,101976480440,0,reed-solomon,7502,300,1.3,1.4,10,3,100,1,2.0
1371,1,102379681720,0,reed-solomon,7502,300,1.3,1.4,10,3,100,1,2.0
1372,2,100962900724,0,reed-solomon,7502,300,1.3,1.4,10,3,100,1,2.0
1373,3,101231555504,0,reed-solomon,7502,300,1.3,1.4,10,3,100,1,2.0
1374,4,100609039338,0,reed-solomon,7502,300,1.3,1.4,10,3,100,1,2.0
1375,5,101317033780,0,reed-solomon,7502,300,1.3,1.4,10,3,100,1,2.0
1376,6,101349200890,0,reed-solomon,7502,300,1.3,1.4,10,3,100,1,2.0
1377,7,101794017992,0,reed-solomon,7502,300,1.3,1.4,10,3,100,1,2.0
1378,8,100900057844,0,reed-solomon,7502,300,1.3,1.4,10,3,100,1,2.0
1379,9,101484355646,0,reed-solomon,7502,300,1.3,1.4,10,3,100,1,2.0
1380,0,6281353712,0,reed-solomon,10000,107,1.3,1.4,1,3,1,1,2.0
1381,1,6318048256,0,reed-solomon,10000,107,1.3,1.4,1,3,1,1,2.0
1382,2,6304804784,0,reed-solomon,10000,107,1.3,1.4,1,3,1,1,2.0
1383,3,6273046462,0,reed-solomon,10000,107,1.3,1.4,1,3,1,1,2.0
1384,4,6298345880,0,reed-solomon,10000,107,1.3,1.4,1,3,1,1,2.0
1385,5,6307472606,0,reed-solomon,10000,107,1.3,1.4,1,3,1,1,2.0
1386,6,6343927926,0,reed-solomon,10000,107,1.3,1.4,1,3,1,1,2.0
1387,7,6427455070,0,reed-solomon,10000,107,1.3,1.4,1,3,1,1,2.0
1388,8,6319154152,0,reed-solomon,10000,107,1.3,1.4,1,3,1,1,2.0
1389,9,6561644532,0,reed-solomon,10000,107,1.3,1.4,1,3,1,1,2.0
1390,0,550326,0,random binning,10,10,1.3,1.4,10,3,100,1,2.0
1391,1,617404,0,random binning,10,10,1.3,1.4,10,3,100,1,2.0
1392,2,604610,0,random binning,10,10,1.3,1.4,10,3,100,1,2.0
1393,3,597828,0,random binning,10,10,1.3,1.4,10,3,100,1,2.0
1394,4,582776,0,random binning,10,10,1.3,1.4,10,3,100,1,2.0
1395,5,583986,0,random binning,10,10,1.3,1.4,10,3,100,1,2.0
1396,6,571336,0,random binning,10,10,1.3,1.4,10,3,100,1,2.0
1397,7,584308,0,random binning,10,10,1.3,1.4,10,3,100,1,2.0
1398,8,582690,0,random binning,10,10,1.3,1.4,10,3,100,1,2.0
1399,9,588852,0,random binning,10,10,1.3,1.4,10,3,100,1,2.0
1400,0,96453568074,0,random binning,7502,300,1.3,1.4,5,3,25,1,2.0
1401,1,96480149216,0,random binning,7502,300,1.3,1.4,5,3,25,1,2.0
1402,2,96245244940,0,random binning,7502,300,1.3,1.4,5,3,25,1,2.0
1403,3,96532628510,0,random binning,7502,300,1.3,1.4,5,3,25,1,2.0
1404,4,97337767524,0,random binning,7502,300,1.3,1.4,5,3,25,1,2.0
1405,5,95888748374,0,random binning,7502,300,1.3,1.4,5,3,25,1,2.0
1406,6,97313667044,0,random binning,7502,300,1.3,1.4,5,3,25,1,2.0
1407,7,96561252614,0,random binning,7502,300,1.3,1.4,5,3,25,1,2.0
1408,8,97397717418,0,random binning,7502,300,1.3,1.4,5,3,25,1,2.0
1409,9,96782090082,0,random binning,7502,300,1.3,1.4,5,3,25,1,2.0
1410,0,64366765242,0,naive,7502,10,1.3,1.4,1,3,1,1,2.0
1411,1,63146642848,0,naive,7502,10,1.3,1.4,1,3,1,1,2.0
1412,2,63128549236,0,naive,7502,10,1.3,1.4,1,3,1,1,2.0
1413,3,63342401780,0,naive,7502,10,1.3,1.4,1,3,1,1,2.0
1414,4,62028752288,0,naive,7502,10,1.3,1.4,1,3,1,1,2.0
